scenario_id,category,runtime_name,repeat,model_code,goal_success,status,risk_level,guidance_status,evidence_count,followup_count,retrieval_outcome,awaiting_customer_input,search_calls,llm_calls,tokens_used,latency_ms,hop_count,has_feedback_handoff,trace_preserved,raw_symptom_leaked_to_multi_metadata
DANGER_ELECTRICAL,PARITY_DANGER,multi_agent,6,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.305,3,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,single_rag,6,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.389,0,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,multi_agent,6,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.319,3,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,single_rag,6,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,2.902,0,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,multi_agent,6,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,0.365,3,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,single_rag,6,WPUJAC104DWH,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.235,0,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,multi_agent,6,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.371,5,True,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,6,WPUIAC425SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.198,0,False,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,6,WPUIAC425SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.371,5,True,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,6,WPUIAC606SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.178,0,False,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,6,WPUIAC606SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.386,5,True,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,single_rag,6,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,3.195,0,False,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,multi_agent,6,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,0.392,4,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,single_rag,6,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,3.357,0,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,multi_agent,6,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,0.51,4,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,single_rag,7,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.334,0,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,multi_agent,7,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.522,4,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,single_rag,7,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.347,0,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,multi_agent,7,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.509,4,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,single_rag,7,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.354,0,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,multi_agent,7,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.523,4,False,True,False
DANGER_LEAK,PARITY_DANGER,single_rag,7,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.413,0,False,True,False
DANGER_LEAK,PARITY_DANGER,multi_agent,7,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.306,3,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,single_rag,7,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.38,0,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,multi_agent,7,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.303,3,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,single_rag,7,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.39,0,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,multi_agent,7,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.319,3,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,single_rag,7,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,2.836,0,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,multi_agent,7,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,0.344,3,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,single_rag,7,WPUJAC104DWH,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.216,0,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,multi_agent,7,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.388,5,True,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,7,WPUIAC425SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.373,0,False,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,7,WPUIAC425SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.374,5,True,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,7,WPUIAC606SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.307,0,False,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,7,WPUIAC606SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.372,5,True,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,single_rag,7,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,3.207,0,False,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,multi_agent,7,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,0.374,4,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,single_rag,7,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,3.39,0,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,multi_agent,7,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,0.508,4,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,single_rag,8,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.429,0,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,multi_agent,8,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.506,4,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,single_rag,8,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.4,0,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,multi_agent,8,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.527,4,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,single_rag,8,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.361,0,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,multi_agent,8,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.504,4,False,True,False
DANGER_LEAK,PARITY_DANGER,single_rag,8,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.391,0,False,True,False
DANGER_LEAK,PARITY_DANGER,multi_agent,8,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.321,3,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,single_rag,8,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.406,0,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,multi_agent,8,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.305,3,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,single_rag,8,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.411,0,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,multi_agent,8,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.322,3,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,single_rag,8,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,2.885,0,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,multi_agent,8,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,0.355,3,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,single_rag,8,WPUJAC104DWH,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.173,0,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,multi_agent,8,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.37,5,True,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,8,WPUIAC425SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.18,0,False,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,8,WPUIAC425SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.384,5,True,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,8,WPUIAC606SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.197,0,False,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,8,WPUIAC606SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.37,5,True,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,single_rag,8,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,3.172,0,False,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,multi_agent,8,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,0.387,4,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,single_rag,8,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,3.351,0,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,multi_agent,8,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,0.524,4,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,single_rag,9,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.333,0,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,multi_agent,9,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.506,4,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,single_rag,9,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.357,0,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,multi_agent,9,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.504,4,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,single_rag,9,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.38,0,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,multi_agent,9,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.517,4,False,True,False
DANGER_LEAK,PARITY_DANGER,single_rag,9,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.401,0,False,True,False
DANGER_LEAK,PARITY_DANGER,multi_agent,9,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.306,3,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,single_rag,9,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.389,0,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,multi_agent,9,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.305,3,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,single_rag,9,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.412,0,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,multi_agent,9,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.317,3,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,single_rag,9,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,2.804,0,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,multi_agent,9,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,0.332,3,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,single_rag,9,WPUJAC104DWH,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.216,0,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,multi_agent,9,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.369,5,True,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,9,WPUIAC425SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.181,0,False,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,9,WPUIAC425SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.368,5,True,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,9,WPUIAC606SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.234,0,False,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,9,WPUIAC606SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.372,5,True,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,single_rag,9,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,3.23,0,False,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,multi_agent,9,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,0.374,4,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,single_rag,9,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,3.414,0,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,multi_agent,9,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,0.508,4,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,single_rag,10,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.383,0,False,True,False
NORMAL_WPUJAC104DWH,PARITY_NORMAL,multi_agent,10,WPUJAC104DWH,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.532,4,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,single_rag,10,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.367,0,False,True,False
NORMAL_WPUIAC425SNW,PARITY_NORMAL,multi_agent,10,WPUIAC425SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.517,4,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,single_rag,10,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,3.372,0,False,True,False
NORMAL_WPUIAC606SNW,PARITY_NORMAL,multi_agent,10,WPUIAC606SNW,True,SUCCEEDED,caution,PARTIAL_STOP,1,0,AVAILABLE,False,1,1,18,0.518,4,False,True,False
DANGER_LEAK,PARITY_DANGER,single_rag,10,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.389,0,False,True,False
DANGER_LEAK,PARITY_DANGER,multi_agent,10,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.311,3,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,single_rag,10,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.506,0,False,True,False
DANGER_ELECTRICAL,PARITY_DANGER,multi_agent,10,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.307,3,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,single_rag,10,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,2.434,0,False,True,False
DANGER_COMPOSITE,PARITY_DANGER,multi_agent,10,WPUJAC104DWH,True,SUCCEEDED,danger,TOTAL_STOP,0,0,NOT_RUN,False,0,0,,0.328,3,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,single_rag,10,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,2.872,0,False,True,False
PRE_RETRIEVAL_TASTE_CLARIFICATION,PARITY_CLARIFICATION,multi_agent,10,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,4,NOT_RUN,True,0,0,,0.349,3,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,single_rag,10,WPUJAC104DWH,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.195,0,False,True,False
FEEDBACK_GAP_WPUJAC104DWH,MULTI_FEEDBACK_ADVANTAGE,multi_agent,10,WPUJAC104DWH,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.386,5,True,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,10,WPUIAC425SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.181,0,False,True,False
FEEDBACK_GAP_WPUIAC425SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,10,WPUIAC425SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.368,5,True,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,single_rag,10,WPUIAC606SNW,False,FALLBACK,caution,PENDING_CONSULTATION,0,3,NO_MATCH,False,1,0,,3.176,0,False,True,False
FEEDBACK_GAP_WPUIAC606SNW,MULTI_FEEDBACK_ADVANTAGE,multi_agent,10,WPUIAC606SNW,True,SUCCEEDED,caution,PENDING_CONSULTATION,0,3,NO_MATCH,True,1,0,,0.369,5,True,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,single_rag,10,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,3.184,0,False,True,False
TASTE_NOT_APPLICABLE,PARITY_NO_EVIDENCE,multi_agent,10,WPUJAC104DWH,True,FALLBACK,caution,PENDING_CONSULTATION,0,0,NO_MATCH,False,1,0,,0.389,4,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,single_rag,10,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,3.439,0,False,True,False
TASTE_APPLICABLE,PARITY_NORMAL,multi_agent,10,WPUJAC104DWH,True,SUCCEEDED,general,NORMAL,1,0,AVAILABLE,False,1,1,18,0.522,4,False,True,False
